code_atu,description,source_url
A0,Creator.,https://www.ruthenia.ru/folklore/thompson/a.htm
A10,Nature of the creator.,https://www.ruthenia.ru/folklore/thompson/a.htm
A20,Origin of the creator.,https://www.ruthenia.ru/folklore/thompson/a.htm
A30,Creator,https://www.ruthenia.ru/folklore/thompson/a.htm
A40,Creator,https://www.ruthenia.ru/folklore/thompson/a.htm
A50,Conflict of good and evil creators.,https://www.ruthenia.ru/folklore/thompson/a.htm
A60,Marplot at creation.,https://www.ruthenia.ru/folklore/thompson/a.htm
A70,Creator: miscellaneous motifs.,https://www.ruthenia.ru/folklore/thompson/a.htm
A100,Deity.,https://www.ruthenia.ru/folklore/thompson/a.htm
A110,Origin of the gods.,https://www.ruthenia.ru/folklore/thompson/a.htm
A120,Nature and appearance of the gods.,https://www.ruthenia.ru/folklore/thompson/a.htm
A140,Gods as workmen.,https://www.ruthenia.ru/folklore/thompson/a.htm
A150,Daily life of the gods.,https://www.ruthenia.ru/folklore/thompson/a.htm
A160,Mutual relations of the gods.,https://www.ruthenia.ru/folklore/thompson/a.htm
A170,Deeds of the gods.,https://www.ruthenia.ru/folklore/thompson/a.htm
A180,Gods in relation to mortals.,https://www.ruthenia.ru/folklore/thompson/a.htm
A190,Gods: miscellaneous motifs.,https://www.ruthenia.ru/folklore/thompson/a.htm
A200,God of the upper world.,https://www.ruthenia.ru/folklore/thompson/a.htm
A210,Sky-god.,https://www.ruthenia.ru/folklore/thompson/a.htm
A220,Sun-god.,https://www.ruthenia.ru/folklore/thompson/a.htm
A240,Moon-god.,https://www.ruthenia.ru/folklore/thompson/a.htm
A250,Star-god.,https://www.ruthenia.ru/folklore/thompson/a.htm
A260,God of light.,https://www.ruthenia.ru/folklore/thompson/a.htm
A270,God of dawn.,https://www.ruthenia.ru/folklore/thompson/a.htm
A280,Weather-god.,https://www.ruthenia.ru/folklore/thompson/a.htm
A300,God of the underworld.,https://www.ruthenia.ru/folklore/thompson/a.htm
A310,God of the world of the dead.,https://www.ruthenia.ru/folklore/thompson/a.htm
A400,God of earth.,https://www.ruthenia.ru/folklore/thompson/a.htm
A410,Local gods.,https://www.ruthenia.ru/folklore/thompson/a.htm
A420,God of water.,https://www.ruthenia.ru/folklore/thompson/a.htm
A430,God of vegetation.,https://www.ruthenia.ru/folklore/thompson/a.htm
A440,God of animals.,https://www.ruthenia.ru/folklore/thompson/a.htm
A450,God of trades and professions.,https://www.ruthenia.ru/folklore/thompson/a.htm
A460,Gods of abstractions.,https://www.ruthenia.ru/folklore/thompson/a.htm
A490,Miscellaneous gods of the earth.,https://www.ruthenia.ru/folklore/thompson/a.htm
A500,Demigods and culture heroes.,https://www.ruthenia.ru/folklore/thompson/a.htm
A510,Origin of the culture hero (demigod).,https://www.ruthenia.ru/folklore/thompson/a.htm
A520,Nature of the culture hero (demigod).,https://www.ruthenia.ru/folklore/thompson/a.htm
A530,Culture hero establishes law and order.,https://www.ruthenia.ru/folklore/thompson/a.htm
A560,Culture hero,https://www.ruthenia.ru/folklore/thompson/a.htm
A570,Culture hero still lives.,https://www.ruthenia.ru/folklore/thompson/a.htm
A580,Culture hero,https://www.ruthenia.ru/folklore/thompson/a.htm
A590,Demigods and culture heroes--miscellaneous.,https://www.ruthenia.ru/folklore/thompson/a.htm
A600,Creation of the universe.,https://www.ruthenia.ru/folklore/thompson/a.htm
A610,Creation of universe by creator.,https://www.ruthenia.ru/folklore/thompson/a.htm
A620,Spontaneous creation of universe.,https://www.ruthenia.ru/folklore/thompson/a.htm
A630,Series of creations.,https://www.ruthenia.ru/folklore/thompson/a.htm
A640,Other means of creating the universe.,https://www.ruthenia.ru/folklore/thompson/a.htm
A650,The universe as a whole.,https://www.ruthenia.ru/folklore/thompson/a.htm
A660,Nature of the upper world.,https://www.ruthenia.ru/folklore/thompson/a.htm
A670,Nature of the lower world.,https://www.ruthenia.ru/folklore/thompson/a.htm
A690,Miscellaneous worlds.,https://www.ruthenia.ru/folklore/thompson/a.htm
A700,Creation of the heavenly bodies.,https://www.ruthenia.ru/folklore/thompson/a.htm
A710,Creation of the sun.,https://www.ruthenia.ru/folklore/thompson/a.htm
A720,Nature and condition of the sun.,https://www.ruthenia.ru/folklore/thompson/a.htm
A740,Creation of the moon.,https://www.ruthenia.ru/folklore/thompson/a.htm
A750,Nature and condition of the moon.,https://www.ruthenia.ru/folklore/thompson/a.htm
A760,Creation and condition of the stars.,https://www.ruthenia.ru/folklore/thompson/a.htm
A770,Origin of particular stars.,https://www.ruthenia.ru/folklore/thompson/a.htm
A780,"The planets (comets, etc.",https://www.ruthenia.ru/folklore/thompson/a.htm
A790,The heavenly lights.,https://www.ruthenia.ru/folklore/thompson/a.htm
A800,Creation of the earth.,https://www.ruthenia.ru/folklore/thompson/a.htm
A810,Primeval water: In the beginning everything is covered with,https://www.ruthenia.ru/folklore/thompson/a.htm
A820,Other means of creation of earth.,https://www.ruthenia.ru/folklore/thompson/a.htm
A830,Creation of earth by creator.,https://www.ruthenia.ru/folklore/thompson/a.htm
A840,Support of the earth.,https://www.ruthenia.ru/folklore/thompson/a.htm
A850,Changes in the,https://www.ruthenia.ru/folklore/thompson/a.htm
A870,Nature and,https://www.ruthenia.ru/folklore/thompson/a.htm
A910,Origin of water,https://www.ruthenia.ru/folklore/thompson/a.htm
A920,Origin of the,https://www.ruthenia.ru/folklore/thompson/a.htm
A930,Origin of streams.,https://www.ruthenia.ru/folklore/thompson/a.htm
A940,Origin of other,https://www.ruthenia.ru/folklore/thompson/a.htm
A950,Origin of the,https://www.ruthenia.ru/folklore/thompson/a.htm
A960,Creation of,https://www.ruthenia.ru/folklore/thompson/a.htm
A970,Origin of rocks,https://www.ruthenia.ru/folklore/thompson/a.htm
A980,Origin of,https://www.ruthenia.ru/folklore/thompson/a.htm
A990,Other land,https://www.ruthenia.ru/folklore/thompson/a.htm
A1000,World,https://www.ruthenia.ru/folklore/thompson/a.htm
A1010,Deluge.,https://www.ruthenia.ru/folklore/thompson/a.htm
A1020,Escape from,https://www.ruthenia.ru/folklore/thompson/a.htm
A1030,World-fire.,https://www.ruthenia.ru/folklore/thompson/a.htm
A1040,Continuous winter,https://www.ruthenia.ru/folklore/thompson/a.htm
A1050,Heavens break up,https://www.ruthenia.ru/folklore/thompson/a.htm
A1070,Fettered monster’s escape at end of world.,https://www.ruthenia.ru/folklore/thompson/a.htm
A1080,Battle at end of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1090,World calamities,https://www.ruthenia.ru/folklore/thompson/a.htm
A1100,Establishment of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1110,Establishment of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1120,Establishment of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1129.1,Colors of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1130,Establishment of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1150,Determination of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1160,Determination of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1170,Origin of night,https://www.ruthenia.ru/folklore/thompson/a.htm
A1180,Establishment of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1200,Creation of man.,https://www.ruthenia.ru/folklore/thompson/a.htm
A1210,Creation of man,https://www.ruthenia.ru/folklore/thompson/a.htm
A1220,Creation of man,https://www.ruthenia.ru/folklore/thompson/a.htm
A1230,Emergence or,https://www.ruthenia.ru/folklore/thompson/a.htm
A1240,Man made from,https://www.ruthenia.ru/folklore/thompson/a.htm
A1250,Man made from,https://www.ruthenia.ru/folklore/thompson/a.htm
A1260,Mankind made from,https://www.ruthenia.ru/folklore/thompson/a.htm
A1270,Primeval human,https://www.ruthenia.ru/folklore/thompson/a.htm
A1280,First man,https://www.ruthenia.ru/folklore/thompson/a.htm
A1290,Creation of man--other,https://www.ruthenia.ru/folklore/thompson/a.htm
A1300,Ordering of human,https://www.ruthenia.ru/folklore/thompson/a.htm
A1310,Arrangement of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1320,Determination of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1330,Beginnings of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1350,Origin of sex,https://www.ruthenia.ru/folklore/thompson/a.htm
A1360,Man’s growth and maturity.,https://www.ruthenia.ru/folklore/thompson/a.htm
A1370,Origin of mental,https://www.ruthenia.ru/folklore/thompson/a.htm
A1390,Ordaining of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1400,Acquisition of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1410,Acquisition of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1420,Acquisition of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1430,Acquisition of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1440,Acquisition of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1460,Acquisition of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1470,Beginning of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1480,Acquisition of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1490,Acquisition of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1500,Origin of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1510,Origin of eating,https://www.ruthenia.ru/folklore/thompson/a.htm
A1520,Origin of hunting,https://www.ruthenia.ru/folklore/thompson/a.htm
A1530,Origin of social,https://www.ruthenia.ru/folklore/thompson/a.htm
A1540,Origin of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1550,Origin of customs,https://www.ruthenia.ru/folklore/thompson/a.htm
A1560,Origin of customs,https://www.ruthenia.ru/folklore/thompson/a.htm
A1570,Origin of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1580,Origin of laws.,https://www.ruthenia.ru/folklore/thompson/a.htm
A1590,Origin of other,https://www.ruthenia.ru/folklore/thompson/a.htm
A1600,Distribution and,https://www.ruthenia.ru/folklore/thompson/a.htm
A1610,Origin of various,https://www.ruthenia.ru/folklore/thompson/a.htm
A1620,Distribution of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1630,Wandering of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1640,Origin of tribal,https://www.ruthenia.ru/folklore/thompson/a.htm
A1650,Origin of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1660,Characteristics,https://www.ruthenia.ru/folklore/thompson/a.htm
A1670,Characteristics,https://www.ruthenia.ru/folklore/thompson/a.htm
A1680,Characteristics,https://www.ruthenia.ru/folklore/thompson/a.htm
A1690,Distribution and,https://www.ruthenia.ru/folklore/thompson/a.htm
A1700,Creation of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1710,Creation of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1730,Creation of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1750,Animals created,https://www.ruthenia.ru/folklore/thompson/a.htm
A1770,Creation of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1790,Creation of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1800,Creation of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1810,Creation of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1820,Creation of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1830,Creation of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1840,Creation of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1860,Creation of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1870,Creation of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1890,Creation of other,https://www.ruthenia.ru/folklore/thompson/a.htm
A1900,Creation of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1910,Creation of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1930,Creation of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1940,Creation of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1950,Creation of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1960,Creation of,https://www.ruthenia.ru/folklore/thompson/a.htm
A1970,Creation of,https://www.ruthenia.ru/folklore/thompson/a.htm
A2000,Creation of insects.,https://www.ruthenia.ru/folklore/thompson/a.htm
A2010,Creation of,https://www.ruthenia.ru/folklore/thompson/a.htm
A2020,Creation of,https://www.ruthenia.ru/folklore/thompson/a.htm
A2030,Creation of,https://www.ruthenia.ru/folklore/thompson/a.htm
A2040,Creation of,https://www.ruthenia.ru/folklore/thompson/a.htm
A2050,Creation of,https://www.ruthenia.ru/folklore/thompson/a.htm
A2060,Creation of,https://www.ruthenia.ru/folklore/thompson/a.htm
A2070,Creation of,https://www.ruthenia.ru/folklore/thompson/a.htm
A2100,Creation of fish.,https://www.ruthenia.ru/folklore/thompson/a.htm
A2110,Creation of,https://www.ruthenia.ru/folklore/thompson/a.htm
A2131,Creation of eel,https://www.ruthenia.ru/folklore/thompson/a.htm
A2140,Creation of,https://www.ruthenia.ru/folklore/thompson/a.htm
A2160,Origin of,https://www.ruthenia.ru/folklore/thompson/a.htm
A2170,Origin of,https://www.ruthenia.ru/folklore/thompson/a.htm
A2200,Cause of animal,https://www.ruthenia.ru/folklore/thompson/a.htm
A2210,Animal characteristics:,https://www.ruthenia.ru/folklore/thompson/a.htm
A2220,Animal,https://www.ruthenia.ru/folklore/thompson/a.htm
A2230,Animal,https://www.ruthenia.ru/folklore/thompson/a.htm
A2240,Animal characteristics:,https://www.ruthenia.ru/folklore/thompson/a.htm
A2250,Animal,https://www.ruthenia.ru/folklore/thompson/a.htm
A2260,Animal,https://www.ruthenia.ru/folklore/thompson/a.htm
A2270,Animal,https://www.ruthenia.ru/folklore/thompson/a.htm
A2300,Origin of animal,https://www.ruthenia.ru/folklore/thompson/a.htm
A2310,Origin of animal,https://www.ruthenia.ru/folklore/thompson/a.htm
A2320,Origin of animal,https://www.ruthenia.ru/folklore/thompson/a.htm
A2330,Origin of animal,https://www.ruthenia.ru/folklore/thompson/a.htm
A2350,Origin of animal,https://www.ruthenia.ru/folklore/thompson/a.htm
A2370,Animal,https://www.ruthenia.ru/folklore/thompson/a.htm
A2380,Animal,https://www.ruthenia.ru/folklore/thompson/a.htm
A2400,Animal,https://www.ruthenia.ru/folklore/thompson/a.htm
A2410,Animal,https://www.ruthenia.ru/folklore/thompson/a.htm
A2411,Origin of color,https://www.ruthenia.ru/folklore/thompson/a.htm
A2420,Animal,https://www.ruthenia.ru/folklore/thompson/a.htm
A2430,Animal,https://www.ruthenia.ru/folklore/thompson/a.htm
A2440,Animal,https://www.ruthenia.ru/folklore/thompson/a.htm
A2450,Animal‘s daily work.,https://www.ruthenia.ru/folklore/thompson/a.htm
A2460,Animal,https://www.ruthenia.ru/folklore/thompson/a.htm
A2470,Animal’s habitual bodily movements.,https://www.ruthenia.ru/folklore/thompson/a.htm
A2480,Periodic habits,https://www.ruthenia.ru/folklore/thompson/a.htm
A2490,Other habits of,https://www.ruthenia.ru/folklore/thompson/a.htm
A2500,Animal,https://www.ruthenia.ru/folklore/thompson/a.htm
A2510,Utility of,https://www.ruthenia.ru/folklore/thompson/a.htm
A2520,Disposition of,https://www.ruthenia.ru/folklore/thompson/a.htm
A2540,Other animal,https://www.ruthenia.ru/folklore/thompson/a.htm
A2600,Origin of plants.,https://www.ruthenia.ru/folklore/thompson/a.htm
A2610,Creation of,https://www.ruthenia.ru/folklore/thompson/a.htm
A2620,Plants originate,https://www.ruthenia.ru/folklore/thompson/a.htm
A2630,Other types of,https://www.ruthenia.ru/folklore/thompson/a.htm
A2650,Origin of,https://www.ruthenia.ru/folklore/thompson/a.htm
A2680,Origin of other,https://www.ruthenia.ru/folklore/thompson/a.htm
A2700,Origin of plant,https://www.ruthenia.ru/folklore/thompson/a.htm
A2710,Plant,https://www.ruthenia.ru/folklore/thompson/a.htm
A2720,Plant,https://www.ruthenia.ru/folklore/thompson/a.htm
A2730,Miscellaneous,https://www.ruthenia.ru/folklore/thompson/a.htm
A2750,Interior and bark,https://www.ruthenia.ru/folklore/thompson/a.htm
A2760,Leaves of plant.,https://www.ruthenia.ru/folklore/thompson/a.htm
A2770,Other plant,https://www.ruthenia.ru/folklore/thompson/a.htm
A2811,Origin of silk,https://www.ruthenia.ru/folklore/thompson/a.htm
B0,Mythical animals.,https://www.ruthenia.ru/folklore/thompson/b.htm
B10,Mythical beasts and,https://www.ruthenia.ru/folklore/thompson/b.htm
B20,Beast-men.,https://www.ruthenia.ru/folklore/thompson/b.htm
B30,Mythical birds.,https://www.ruthenia.ru/folklore/thompson/b.htm
B40,Bird-beasts.,https://www.ruthenia.ru/folklore/thompson/b.htm
B50,Bird-men.,https://www.ruthenia.ru/folklore/thompson/b.htm
B60,Mythical fish.,https://www.ruthenia.ru/folklore/thompson/b.htm
B70,Fish-beasts.,https://www.ruthenia.ru/folklore/thompson/b.htm
B80,Fish-men.,https://www.ruthenia.ru/folklore/thompson/b.htm
B90,Other mythical,https://www.ruthenia.ru/folklore/thompson/b.htm
B100,Treasure animals.,https://www.ruthenia.ru/folklore/thompson/b.htm
B110,Treasure-producing,https://www.ruthenia.ru/folklore/thompson/b.htm
B120,Wise animals.,https://www.ruthenia.ru/folklore/thompson/b.htm
B130,Truth-telling,https://www.ruthenia.ru/folklore/thompson/b.htm
B140,Prophetic animals.,https://www.ruthenia.ru/folklore/thompson/b.htm
B150,Oracular animals.,https://www.ruthenia.ru/folklore/thompson/b.htm
B160,Wisdom-giving,https://www.ruthenia.ru/folklore/thompson/b.htm
B170,"Magic birds, fish,",https://www.ruthenia.ru/folklore/thompson/b.htm
B180,Magic quadrupeds.,https://www.ruthenia.ru/folklore/thompson/b.htm
B190,Magic animals:,https://www.ruthenia.ru/folklore/thompson/b.htm
B200,Animals with human,https://www.ruthenia.ru/folklore/thompson/b.htm
B210,Speaking animals.,https://www.ruthenia.ru/folklore/thompson/b.htm
B220,Animal kingdom (or,https://www.ruthenia.ru/folklore/thompson/b.htm
B230,Parliament of,https://www.ruthenia.ru/folklore/thompson/b.htm
B240,King of animals.,https://www.ruthenia.ru/folklore/thompson/b.htm
B250,Religious animals.,https://www.ruthenia.ru/folklore/thompson/b.htm
B260,Animal warfare.,https://www.ruthenia.ru/folklore/thompson/b.htm
B270,Animals in legal,https://www.ruthenia.ru/folklore/thompson/b.htm
B280,Animal weddings.,https://www.ruthenia.ru/folklore/thompson/b.htm
B290,Other animals with,https://www.ruthenia.ru/folklore/thompson/b.htm
B300,Helpful animal.,https://www.ruthenia.ru/folklore/thompson/b.htm
B310,Acquisition of,https://www.ruthenia.ru/folklore/thompson/b.htm
B320,Reward of helpful,https://www.ruthenia.ru/folklore/thompson/b.htm
B330,Death of helpful,https://www.ruthenia.ru/folklore/thompson/b.htm
B340,Treatment of,https://www.ruthenia.ru/folklore/thompson/b.htm
B350,Grateful animals.,https://www.ruthenia.ru/folklore/thompson/b.htm
B360,Animals grateful,https://www.ruthenia.ru/folklore/thompson/b.htm
B370,Animal grateful to,https://www.ruthenia.ru/folklore/thompson/b.htm
B380,Animal grateful,https://www.ruthenia.ru/folklore/thompson/b.htm
B390,Animals grateful,https://www.ruthenia.ru/folklore/thompson/b.htm
B400,Helpful domestic,https://www.ruthenia.ru/folklore/thompson/b.htm
B430,Helpful wild,https://www.ruthenia.ru/folklore/thompson/b.htm
B450,Helpful birds.,https://www.ruthenia.ru/folklore/thompson/b.htm
B470,Helpful fish.,https://www.ruthenia.ru/folklore/thompson/b.htm
B480,Helpful insects.,https://www.ruthenia.ru/folklore/thompson/b.htm
B490,Other helpful,https://www.ruthenia.ru/folklore/thompson/b.htm
B500,Magic power from,https://www.ruthenia.ru/folklore/thompson/b.htm
B510,Healing by,https://www.ruthenia.ru/folklore/thompson/b.htm
B520,Animals save,https://www.ruthenia.ru/folklore/thompson/b.htm
B530,Animals nourish,https://www.ruthenia.ru/folklore/thompson/b.htm
B550,Animals carry men.,https://www.ruthenia.ru/folklore/thompson/b.htm
B560,Animals advise,https://www.ruthenia.ru/folklore/thompson/b.htm
B570,Animals serve men.,https://www.ruthenia.ru/folklore/thompson/b.htm
B580,Animal helps men,https://www.ruthenia.ru/folklore/thompson/b.htm
B590,Miscellaneous,https://www.ruthenia.ru/folklore/thompson/b.htm
B600,Marriage of person,https://www.ruthenia.ru/folklore/thompson/b.htm
B610,Animal paramour.,https://www.ruthenia.ru/folklore/thompson/b.htm
B620,Animal suitor.,https://www.ruthenia.ru/folklore/thompson/b.htm
B630,Offspring of,https://www.ruthenia.ru/folklore/thompson/b.htm
B640,Marriage to person,https://www.ruthenia.ru/folklore/thompson/b.htm
B650,Marriage to animal,https://www.ruthenia.ru/folklore/thompson/b.htm
B670,Unusual mating,https://www.ruthenia.ru/folklore/thompson/b.htm
B690,Marriage of person,https://www.ruthenia.ru/folklore/thompson/b.htm
B700,Fanciful traits of,https://www.ruthenia.ru/folklore/thompson/b.htm
B710,Fanciful origin of,https://www.ruthenia.ru/folklore/thompson/b.htm
B720,Fanciful bodily,https://www.ruthenia.ru/folklore/thompson/b.htm
B730,"Fanciful color,",https://www.ruthenia.ru/folklore/thompson/b.htm
B740,Fanciful marvelous,https://www.ruthenia.ru/folklore/thompson/b.htm
B750,Fanciful habits of,https://www.ruthenia.ru/folklore/thompson/b.htm
B770,Other fanciful,https://www.ruthenia.ru/folklore/thompson/b.htm
B800,Miscellaneous,https://www.ruthenia.ru/folklore/thompson/b.htm
B870,Giant animals.,https://www.ruthenia.ru/folklore/thompson/b.htm
C0,Tabu: contact with,https://www.ruthenia.ru/folklore/thompson/c.htm
C10,Tabu: profanely,https://www.ruthenia.ru/folklore/thompson/c.htm
C20,Tabu: calling on,https://www.ruthenia.ru/folklore/thompson/c.htm
C30,Tabu: offending,https://www.ruthenia.ru/folklore/thompson/c.htm
C40,Tabu: offending,https://www.ruthenia.ru/folklore/thompson/c.htm
C50,Tabu: offending the,https://www.ruthenia.ru/folklore/thompson/c.htm
C70,Tabu: offending,https://www.ruthenia.ru/folklore/thompson/c.htm
C90,Other tabus in,https://www.ruthenia.ru/folklore/thompson/c.htm
C100,Sex tabu,https://www.ruthenia.ru/folklore/thompson/c.htm
C110,Tabu: sexual,https://www.ruthenia.ru/folklore/thompson/c.htm
C120,Tabu: kissing,https://www.ruthenia.ru/folklore/thompson/c.htm
C130,Tabu connected,https://www.ruthenia.ru/folklore/thompson/c.htm
C140,Tabu connected,https://www.ruthenia.ru/folklore/thompson/c.htm
C150,Tabu connected,https://www.ruthenia.ru/folklore/thompson/c.htm
C160,Tabu connected,https://www.ruthenia.ru/folklore/thompson/c.htm
C170,Tabu connected,https://www.ruthenia.ru/folklore/thompson/c.htm
C180,Tabu confined to,https://www.ruthenia.ru/folklore/thompson/c.htm
C190,Sex,https://www.ruthenia.ru/folklore/thompson/c.htm
C200,Tabu: eating,https://www.ruthenia.ru/folklore/thompson/c.htm
C210,Tabu: eating in,https://www.ruthenia.ru/folklore/thompson/c.htm
C220,Tabu: eating,https://www.ruthenia.ru/folklore/thompson/c.htm
C230,Tabu: eating at,https://www.ruthenia.ru/folklore/thompson/c.htm
C240,Tabu: eating food,https://www.ruthenia.ru/folklore/thompson/c.htm
C250,Tabu: drinking,https://www.ruthenia.ru/folklore/thompson/c.htm
C260,Tabu: drinking at,https://www.ruthenia.ru/folklore/thompson/c.htm
C270,Tabu: drinking,https://www.ruthenia.ru/folklore/thompson/c.htm
C280,Miscellaneous,https://www.ruthenia.ru/folklore/thompson/c.htm
C300,Looking tabu,https://www.ruthenia.ru/folklore/thompson/c.htm
C310,Tabu: looking at,https://www.ruthenia.ru/folklore/thompson/c.htm
C320,Tabu: looking into,https://www.ruthenia.ru/folklore/thompson/c.htm
C330,Tabu: looking in,https://www.ruthenia.ru/folklore/thompson/c.htm
C400,Speaking tabu,https://www.ruthenia.ru/folklore/thompson/c.htm
C410,Tabu: asking,https://www.ruthenia.ru/folklore/thompson/c.htm
C420,Tabu: uttering,https://www.ruthenia.ru/folklore/thompson/c.htm
C430,Name tabu,https://www.ruthenia.ru/folklore/thompson/c.htm
C440,Origin tabu,https://www.ruthenia.ru/folklore/thompson/c.htm
C450,Tabu: boasting,https://www.ruthenia.ru/folklore/thompson/c.htm
C460,Laughing tabu,https://www.ruthenia.ru/folklore/thompson/c.htm
C480,Tabu: other vocal,https://www.ruthenia.ru/folklore/thompson/c.htm
C490,Other speaking,https://www.ruthenia.ru/folklore/thompson/c.htm
C500,Tabu: touching,https://www.ruthenia.ru/folklore/thompson/c.htm
C510,Tabu: touching,https://www.ruthenia.ru/folklore/thompson/c.htm
C520,Tabu: touching,https://www.ruthenia.ru/folklore/thompson/c.htm
C530,Tabu: touching,https://www.ruthenia.ru/folklore/thompson/c.htm
C550,Class tabu,https://www.ruthenia.ru/folklore/thompson/c.htm
C560,Tabu: things not,https://www.ruthenia.ru/folklore/thompson/c.htm
C600,Unique prohibition,https://www.ruthenia.ru/folklore/thompson/c.htm
C610,The one forbidden,https://www.ruthenia.ru/folklore/thompson/c.htm
C620,Tabu: partaking of,https://www.ruthenia.ru/folklore/thompson/c.htm
C630,Tabu: the one,https://www.ruthenia.ru/folklore/thompson/c.htm
C640,Unique prohibition--miscellaneous,https://www.ruthenia.ru/folklore/thompson/c.htm
C650,The one compulsory,https://www.ruthenia.ru/folklore/thompson/c.htm
C680,Other compulsions,https://www.ruthenia.ru/folklore/thompson/c.htm
C700,Miscellaneous,https://www.ruthenia.ru/folklore/thompson/c.htm
C710,Tabus connected,https://www.ruthenia.ru/folklore/thompson/c.htm
C720,Tabu: attending toilet,https://www.ruthenia.ru/folklore/thompson/c.htm
C730,Tabu: resting,https://www.ruthenia.ru/folklore/thompson/c.htm
C740,Tabu: doing deed,https://www.ruthenia.ru/folklore/thompson/c.htm
C750,Time tabus,https://www.ruthenia.ru/folklore/thompson/c.htm
C770,Tabu: overweening,https://www.ruthenia.ru/folklore/thompson/c.htm
C780,"Tabu: buying,",https://www.ruthenia.ru/folklore/thompson/c.htm
C810,Tabu: heeding,https://www.ruthenia.ru/folklore/thompson/c.htm
C820,Tabu: finding,https://www.ruthenia.ru/folklore/thompson/c.htm
C830,Unclassified tabus,https://www.ruthenia.ru/folklore/thompson/c.htm
C900,Punishment for,https://www.ruthenia.ru/folklore/thompson/c.htm
C910,Permanent sign of,https://www.ruthenia.ru/folklore/thompson/c.htm
C920,Death for breaking,https://www.ruthenia.ru/folklore/thompson/c.htm
C930,Loss of fortune,https://www.ruthenia.ru/folklore/thompson/c.htm
C940,Sickness or,https://www.ruthenia.ru/folklore/thompson/c.htm
C950,Person carried to,https://www.ruthenia.ru/folklore/thompson/c.htm
C960,Transformation for,https://www.ruthenia.ru/folklore/thompson/c.htm
C980,Miscellaneous,https://www.ruthenia.ru/folklore/thompson/c.htm
C0,Tabu: contact with,https://www.ruthenia.ru/folklore/thompson/c.htm
C10,Tabu: profanely,https://www.ruthenia.ru/folklore/thompson/c.htm
C20,Tabu: calling on,https://www.ruthenia.ru/folklore/thompson/c.htm
C30,Tabu: offending,https://www.ruthenia.ru/folklore/thompson/c.htm
C40,Tabu: offending,https://www.ruthenia.ru/folklore/thompson/c.htm
C50,Tabu: offending the,https://www.ruthenia.ru/folklore/thompson/c.htm
C51.4.3,Tabu: spying on,https://www.ruthenia.ru/folklore/thompson/c.htm
C70,Tabu: offending,https://www.ruthenia.ru/folklore/thompson/c.htm
C90,Other tabus in,https://www.ruthenia.ru/folklore/thompson/c.htm
C100,Sex tabu.,https://www.ruthenia.ru/folklore/thompson/c.htm
C120,Tabu: kissing.,https://www.ruthenia.ru/folklore/thompson/c.htm
C130,Tabu connected,https://www.ruthenia.ru/folklore/thompson/c.htm
C140,Tabu connected,https://www.ruthenia.ru/folklore/thompson/c.htm
C150,Tabu connected,https://www.ruthenia.ru/folklore/thompson/c.htm
